ID,duration,wav,start,stop,spk_id
id10004--CCygVo0iPvw--00002_3.0_6.0,14.2800625,Voxceleb\wav\id10004\CCygVo0iPvw\00002.wav,48000,96000,id10004
id10004--CCygVo0iPvw--00002_6.0_9.0,14.2800625,Voxceleb\wav\id10004\CCygVo0iPvw\00002.wav,96000,144000,id10004
id10004--CCygVo0iPvw--00002_9.0_12.0,14.2800625,Voxceleb\wav\id10004\CCygVo0iPvw\00002.wav,144000,192000,id10004
id10001--J9lHsKG98U8--00013_0.0_3.0,7.8800625,Voxceleb\wav\id10001\J9lHsKG98U8\00013.wav,0,48000,id10001
id10001--J9lHsKG98U8--00013_3.0_6.0,7.8800625,Voxceleb\wav\id10001\J9lHsKG98U8\00013.wav,48000,96000,id10001
id10003--BQxxhq4539A--00019_0.0_3.0,5.8400625,Voxceleb\wav\id10003\BQxxhq4539A\00019.wav,0,48000,id10003
id10003--5ablueV_1tw--00016_0.0_3.0,5.6800625,Voxceleb\wav\id10003\5ablueV_1tw\00016.wav,0,48000,id10003
id10001--Y8hIVOBuels--00001_0.0_3.0,4.5600625,Voxceleb\wav\id10001\Y8hIVOBuels\00001.wav,0,48000,id10001
id10003--yzIXg93UOIM--00013_0.0_3.0,4.1200625,Voxceleb\wav\id10003\yzIXg93UOIM\00013.wav,0,48000,id10003
id10003--K5zRxtXc27s--00003_0.0_3.0,6.4000625,Voxceleb\wav\id10003\K5zRxtXc27s\00003.wav,0,48000,id10003
id10003--K5zRxtXc27s--00003_3.0_6.0,6.4000625,Voxceleb\wav\id10003\K5zRxtXc27s\00003.wav,48000,96000,id10003
id10002--VMaXdHLz5Bk--00002_0.0_3.0,5.3600625,Voxceleb\wav\id10002\VMaXdHLz5Bk\00002.wav,0,48000,id10002
id10001--J9lHsKG98U8--00025_0.0_3.0,5.3600625,Voxceleb\wav\id10001\J9lHsKG98U8\00025.wav,0,48000,id10001
id10003--yzIXg93UOIM--00011_0.0_3.0,4.7600625,Voxceleb\wav\id10003\yzIXg93UOIM\00011.wav,0,48000,id10003
id10004--bIZQaEVuATQ--00001_0.0_3.0,4.8400625,Voxceleb\wav\id10004\bIZQaEVuATQ\00001.wav,0,48000,id10004
id10003--E_6MjfYr0sQ--00028_0.0_3.0,4.7600625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00028.wav,0,48000,id10003
id10001--zELwAz2W6hM--00013_0.0_3.0,5.9200625,Voxceleb\wav\id10001\zELwAz2W6hM\00013.wav,0,48000,id10001
id10003--yzIXg93UOIM--00028_0.0_3.0,11.4800625,Voxceleb\wav\id10003\yzIXg93UOIM\00028.wav,0,48000,id10003
id10003--yzIXg93UOIM--00028_3.0_6.0,11.4800625,Voxceleb\wav\id10003\yzIXg93UOIM\00028.wav,48000,96000,id10003
id10003--yzIXg93UOIM--00028_6.0_9.0,11.4800625,Voxceleb\wav\id10003\yzIXg93UOIM\00028.wav,96000,144000,id10003
id10002--RLKKsYiCMvc--00013_0.0_3.0,4.2400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00013.wav,0,48000,id10002
id10003--EGPV-Xa0LGk--00001_0.0_3.0,4.9200625,Voxceleb\wav\id10003\EGPV-Xa0LGk\00001.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00002_0.0_3.0,4.1600625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00002.wav,0,48000,id10003
id10002--QanuGhOhb9A--00024_0.0_3.0,4.2400625,Voxceleb\wav\id10002\QanuGhOhb9A\00024.wav,0,48000,id10002
id10003--BQxxhq4539A--00012_0.0_3.0,4.4400625,Voxceleb\wav\id10003\BQxxhq4539A\00012.wav,0,48000,id10003
id10002--VMaXdHLz5Bk--00005_0.0_3.0,6.4000625,Voxceleb\wav\id10002\VMaXdHLz5Bk\00005.wav,0,48000,id10002
id10002--VMaXdHLz5Bk--00005_3.0_6.0,6.4000625,Voxceleb\wav\id10002\VMaXdHLz5Bk\00005.wav,48000,96000,id10002
id10003--K5zRxtXc27s--00006_0.0_3.0,13.6400625,Voxceleb\wav\id10003\K5zRxtXc27s\00006.wav,0,48000,id10003
id10003--K5zRxtXc27s--00006_3.0_6.0,13.6400625,Voxceleb\wav\id10003\K5zRxtXc27s\00006.wav,48000,96000,id10003
id10003--K5zRxtXc27s--00006_6.0_9.0,13.6400625,Voxceleb\wav\id10003\K5zRxtXc27s\00006.wav,96000,144000,id10003
id10003--K5zRxtXc27s--00006_9.0_12.0,13.6400625,Voxceleb\wav\id10003\K5zRxtXc27s\00006.wav,144000,192000,id10003
id10005--ZZR6EqjbzwI--00009_0.0_3.0,9.4400625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00009.wav,0,48000,id10005
id10005--ZZR6EqjbzwI--00009_3.0_6.0,9.4400625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00009.wav,48000,96000,id10005
id10005--ZZR6EqjbzwI--00009_6.0_9.0,9.4400625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00009.wav,96000,144000,id10005
id10004--lu_eVSfv3Tg--00026_0.0_3.0,6.4800625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00026.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00026_3.0_6.0,6.4800625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00026.wav,48000,96000,id10004
id10002--TqUbiOgEb0w--00010_0.0_3.0,5.3600625,Voxceleb\wav\id10002\TqUbiOgEb0w\00010.wav,0,48000,id10002
id10004--6WxS8rpNjmk--00003_0.0_3.0,7.3200625,Voxceleb\wav\id10004\6WxS8rpNjmk\00003.wav,0,48000,id10004
id10004--6WxS8rpNjmk--00003_3.0_6.0,7.3200625,Voxceleb\wav\id10004\6WxS8rpNjmk\00003.wav,48000,96000,id10004
id10004--lu_eVSfv3Tg--00030_0.0_3.0,8.6000625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00030.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00030_3.0_6.0,8.6000625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00030.wav,48000,96000,id10004
id10003--BQxxhq4539A--00010_0.0_3.0,5.4000625,Voxceleb\wav\id10003\BQxxhq4539A\00010.wav,0,48000,id10003
id10003--yzIXg93UOIM--00007_0.0_3.0,5.7600625,Voxceleb\wav\id10003\yzIXg93UOIM\00007.wav,0,48000,id10003
id10003--FfmnkloV_zg--00002_0.0_3.0,5.4800625,Voxceleb\wav\id10003\FfmnkloV_zg\00002.wav,0,48000,id10003
id10002--gaQqIoV_aLY--00002_0.0_3.0,5.3200625,Voxceleb\wav\id10002\gaQqIoV_aLY\00002.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00014_0.0_3.0,4.7600625,Voxceleb\wav\id10002\RLKKsYiCMvc\00014.wav,0,48000,id10002
id10002--gaQqIoV_aLY--00004_0.0_3.0,9.6400625,Voxceleb\wav\id10002\gaQqIoV_aLY\00004.wav,0,48000,id10002
id10002--gaQqIoV_aLY--00004_3.0_6.0,9.6400625,Voxceleb\wav\id10002\gaQqIoV_aLY\00004.wav,48000,96000,id10002
id10002--gaQqIoV_aLY--00004_6.0_9.0,9.6400625,Voxceleb\wav\id10002\gaQqIoV_aLY\00004.wav,96000,144000,id10002
id10002--QanuGhOhb9A--00028_0.0_3.0,4.3600625,Voxceleb\wav\id10002\QanuGhOhb9A\00028.wav,0,48000,id10002
id10004--zcB1pnBt_Tc--00004_0.0_3.0,17.7600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00004.wav,0,48000,id10004
id10004--zcB1pnBt_Tc--00004_3.0_6.0,17.7600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00004.wav,48000,96000,id10004
id10004--zcB1pnBt_Tc--00004_6.0_9.0,17.7600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00004.wav,96000,144000,id10004
id10004--zcB1pnBt_Tc--00004_9.0_12.0,17.7600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00004.wav,144000,192000,id10004
id10004--zcB1pnBt_Tc--00004_12.0_15.0,17.7600625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00004.wav,192000,240000,id10004
id10002--6WO410QOeuo--00010_0.0_3.0,7.8000625,Voxceleb\wav\id10002\6WO410QOeuo\00010.wav,0,48000,id10002
id10002--6WO410QOeuo--00010_3.0_6.0,7.8000625,Voxceleb\wav\id10002\6WO410QOeuo\00010.wav,48000,96000,id10002
id10004--CWTpJe2RqOA--00003_0.0_3.0,13.4400625,Voxceleb\wav\id10004\CWTpJe2RqOA\00003.wav,0,48000,id10004
id10004--CWTpJe2RqOA--00003_3.0_6.0,13.4400625,Voxceleb\wav\id10004\CWTpJe2RqOA\00003.wav,48000,96000,id10004
id10004--CWTpJe2RqOA--00003_6.0_9.0,13.4400625,Voxceleb\wav\id10004\CWTpJe2RqOA\00003.wav,96000,144000,id10004
id10004--CWTpJe2RqOA--00003_9.0_12.0,13.4400625,Voxceleb\wav\id10004\CWTpJe2RqOA\00003.wav,144000,192000,id10004
id10003--yzIXg93UOIM--00034_0.0_3.0,6.5600625,Voxceleb\wav\id10003\yzIXg93UOIM\00034.wav,0,48000,id10003
id10003--yzIXg93UOIM--00034_3.0_6.0,6.5600625,Voxceleb\wav\id10003\yzIXg93UOIM\00034.wav,48000,96000,id10003
id10002--cMGEuZ1zqXk--00001_0.0_3.0,5.4000625,Voxceleb\wav\id10002\cMGEuZ1zqXk\00001.wav,0,48000,id10002
id10003--yzIXg93UOIM--00029_0.0_3.0,5.9200625,Voxceleb\wav\id10003\yzIXg93UOIM\00029.wav,0,48000,id10003
id10003--bDxy7bnj_bc--00003_0.0_3.0,4.2000625,Voxceleb\wav\id10003\bDxy7bnj_bc\00003.wav,0,48000,id10003
id10002--RLKKsYiCMvc--00036_0.0_3.0,12.7200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00036.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00036_3.0_6.0,12.7200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00036.wav,48000,96000,id10002
id10002--RLKKsYiCMvc--00036_6.0_9.0,12.7200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00036.wav,96000,144000,id10002
id10002--RLKKsYiCMvc--00036_9.0_12.0,12.7200625,Voxceleb\wav\id10002\RLKKsYiCMvc\00036.wav,144000,192000,id10002
id10005--38_N-A-QOUo--00011_0.0_3.0,9.4800625,Voxceleb\wav\id10005\38_N-A-QOUo\00011.wav,0,48000,id10005
id10005--38_N-A-QOUo--00011_3.0_6.0,9.4800625,Voxceleb\wav\id10005\38_N-A-QOUo\00011.wav,48000,96000,id10005
id10005--38_N-A-QOUo--00011_6.0_9.0,9.4800625,Voxceleb\wav\id10005\38_N-A-QOUo\00011.wav,96000,144000,id10005
id10004--lu_eVSfv3Tg--00018_0.0_3.0,8.6400625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00018.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00018_3.0_6.0,8.6400625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00018.wav,48000,96000,id10004
id10004--bIZQaEVuATQ--00016_0.0_3.0,4.4800625,Voxceleb\wav\id10004\bIZQaEVuATQ\00016.wav,0,48000,id10004
id10003--E_6MjfYr0sQ--00008_0.0_3.0,6.4800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00008.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00008_3.0_6.0,6.4800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00008.wav,48000,96000,id10003
id10002--RLKKsYiCMvc--00012_0.0_3.0,5.1600625,Voxceleb\wav\id10002\RLKKsYiCMvc\00012.wav,0,48000,id10002
id10002--QanuGhOhb9A--00026_0.0_3.0,4.4000625,Voxceleb\wav\id10002\QanuGhOhb9A\00026.wav,0,48000,id10002
id10004--lu_eVSfv3Tg--00001_0.0_3.0,4.2000625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00001.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00031_0.0_3.0,4.0000625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00031.wav,0,48000,id10004
id10001--9mQ11vBs1wc--00002_0.0_3.0,4.8400625,Voxceleb\wav\id10001\9mQ11vBs1wc\00002.wav,0,48000,id10001
id10003--5ablueV_1tw--00009_0.0_3.0,12.0400625,Voxceleb\wav\id10003\5ablueV_1tw\00009.wav,0,48000,id10003
id10003--5ablueV_1tw--00009_3.0_6.0,12.0400625,Voxceleb\wav\id10003\5ablueV_1tw\00009.wav,48000,96000,id10003
id10003--5ablueV_1tw--00009_6.0_9.0,12.0400625,Voxceleb\wav\id10003\5ablueV_1tw\00009.wav,96000,144000,id10003
id10003--5ablueV_1tw--00009_9.0_12.0,12.0400625,Voxceleb\wav\id10003\5ablueV_1tw\00009.wav,144000,192000,id10003
id10002--xTV-jFAUKcw--00002_0.0_3.0,4.6000625,Voxceleb\wav\id10002\xTV-jFAUKcw\00002.wav,0,48000,id10002
id10004--bIZQaEVuATQ--00003_0.0_3.0,7.8400625,Voxceleb\wav\id10004\bIZQaEVuATQ\00003.wav,0,48000,id10004
id10004--bIZQaEVuATQ--00003_3.0_6.0,7.8400625,Voxceleb\wav\id10004\bIZQaEVuATQ\00003.wav,48000,96000,id10004
id10004--BOAd7pybyZw--00001_0.0_3.0,10.5600625,Voxceleb\wav\id10004\BOAd7pybyZw\00001.wav,0,48000,id10004
id10004--BOAd7pybyZw--00001_3.0_6.0,10.5600625,Voxceleb\wav\id10004\BOAd7pybyZw\00001.wav,48000,96000,id10004
id10004--BOAd7pybyZw--00001_6.0_9.0,10.5600625,Voxceleb\wav\id10004\BOAd7pybyZw\00001.wav,96000,144000,id10004
id10001--zELwAz2W6hM--00002_0.0_3.0,6.5200625,Voxceleb\wav\id10001\zELwAz2W6hM\00002.wav,0,48000,id10001
id10001--zELwAz2W6hM--00002_3.0_6.0,6.5200625,Voxceleb\wav\id10001\zELwAz2W6hM\00002.wav,48000,96000,id10001
id10001--7w0IBEWc9Qw--00003_0.0_3.0,16.2800625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00003.wav,0,48000,id10001
id10001--7w0IBEWc9Qw--00003_3.0_6.0,16.2800625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00003.wav,48000,96000,id10001
id10001--7w0IBEWc9Qw--00003_6.0_9.0,16.2800625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00003.wav,96000,144000,id10001
id10001--7w0IBEWc9Qw--00003_9.0_12.0,16.2800625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00003.wav,144000,192000,id10001
id10001--7w0IBEWc9Qw--00003_12.0_15.0,16.2800625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00003.wav,192000,240000,id10001
id10003--BQxxhq4539A--00006_0.0_3.0,5.9600625,Voxceleb\wav\id10003\BQxxhq4539A\00006.wav,0,48000,id10003
id10004--zcB1pnBt_Tc--00005_0.0_3.0,8.6800625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00005.wav,0,48000,id10004
id10004--zcB1pnBt_Tc--00005_3.0_6.0,8.6800625,Voxceleb\wav\id10004\zcB1pnBt_Tc\00005.wav,48000,96000,id10004
id10003--bDxy7bnj_bc--00005_0.0_3.0,4.7200625,Voxceleb\wav\id10003\bDxy7bnj_bc\00005.wav,0,48000,id10003
id10004--Oftn1-Z0Lbk--00001_0.0_3.0,4.0800625,Voxceleb\wav\id10004\Oftn1-Z0Lbk\00001.wav,0,48000,id10004
id10001--J9lHsKG98U8--00026_0.0_3.0,10.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00026.wav,0,48000,id10001
id10001--J9lHsKG98U8--00026_3.0_6.0,10.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00026.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00026_6.0_9.0,10.5600625,Voxceleb\wav\id10001\J9lHsKG98U8\00026.wav,96000,144000,id10001
id10001--7w0IBEWc9Qw--00001_0.0_3.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,0,48000,id10001
id10001--7w0IBEWc9Qw--00001_3.0_6.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,48000,96000,id10001
id10001--7w0IBEWc9Qw--00001_6.0_9.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,96000,144000,id10001
id10001--7w0IBEWc9Qw--00001_9.0_12.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,144000,192000,id10001
id10001--7w0IBEWc9Qw--00001_12.0_15.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,192000,240000,id10001
id10001--7w0IBEWc9Qw--00001_15.0_18.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,240000,288000,id10001
id10001--7w0IBEWc9Qw--00001_18.0_21.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,288000,336000,id10001
id10001--7w0IBEWc9Qw--00001_21.0_24.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,336000,384000,id10001
id10001--7w0IBEWc9Qw--00001_24.0_27.0,28.0400625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00001.wav,384000,432000,id10001
id10005--mzZj5a0FgZY--00001_0.0_3.0,4.1200625,Voxceleb\wav\id10005\mzZj5a0FgZY\00001.wav,0,48000,id10005
id10004--JKMfqmjUwMU--00013_0.0_3.0,6.0000625,Voxceleb\wav\id10004\JKMfqmjUwMU\00013.wav,0,48000,id10004
id10004--JKMfqmjUwMU--00013_3.0_6.0,6.0000625,Voxceleb\wav\id10004\JKMfqmjUwMU\00013.wav,48000,96000,id10004
id10002--VMaXdHLz5Bk--00003_0.0_3.0,4.9600625,Voxceleb\wav\id10002\VMaXdHLz5Bk\00003.wav,0,48000,id10002
id10002--QanuGhOhb9A--00022_0.0_3.0,4.4000625,Voxceleb\wav\id10002\QanuGhOhb9A\00022.wav,0,48000,id10002
id10005--WMh3ye5tBsE--00003_0.0_3.0,4.3600625,Voxceleb\wav\id10005\WMh3ye5tBsE\00003.wav,0,48000,id10005
id10003--E_6MjfYr0sQ--00042_0.0_3.0,12.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00042.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00042_3.0_6.0,12.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00042.wav,48000,96000,id10003
id10003--E_6MjfYr0sQ--00042_6.0_9.0,12.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00042.wav,96000,144000,id10003
id10003--E_6MjfYr0sQ--00042_9.0_12.0,12.2800625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00042.wav,144000,192000,id10003
id10002--QanuGhOhb9A--00013_0.0_3.0,4.9200625,Voxceleb\wav\id10002\QanuGhOhb9A\00013.wav,0,48000,id10002
id10005--WD-MtwoWSxs--00001_0.0_3.0,5.4800625,Voxceleb\wav\id10005\WD-MtwoWSxs\00001.wav,0,48000,id10005
id10005--WD-MtwoWSxs--00007_0.0_3.0,12.4400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00007.wav,0,48000,id10005
id10005--WD-MtwoWSxs--00007_3.0_6.0,12.4400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00007.wav,48000,96000,id10005
id10005--WD-MtwoWSxs--00007_6.0_9.0,12.4400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00007.wav,96000,144000,id10005
id10005--WD-MtwoWSxs--00007_9.0_12.0,12.4400625,Voxceleb\wav\id10005\WD-MtwoWSxs\00007.wav,144000,192000,id10005
id10005--38_N-A-QOUo--00007_0.0_3.0,4.5200625,Voxceleb\wav\id10005\38_N-A-QOUo\00007.wav,0,48000,id10005
id10001--J9lHsKG98U8--00011_0.0_3.0,4.0800625,Voxceleb\wav\id10001\J9lHsKG98U8\00011.wav,0,48000,id10001
id10004--JKMfqmjUwMU--00011_0.0_3.0,7.4400625,Voxceleb\wav\id10004\JKMfqmjUwMU\00011.wav,0,48000,id10004
id10004--JKMfqmjUwMU--00011_3.0_6.0,7.4400625,Voxceleb\wav\id10004\JKMfqmjUwMU\00011.wav,48000,96000,id10004
id10002--eNc4LrrvV80--00013_0.0_3.0,6.3200625,Voxceleb\wav\id10002\eNc4LrrvV80\00013.wav,0,48000,id10002
id10002--eNc4LrrvV80--00013_3.0_6.0,6.3200625,Voxceleb\wav\id10002\eNc4LrrvV80\00013.wav,48000,96000,id10002
id10003--E_6MjfYr0sQ--00007_0.0_3.0,8.3200625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00007.wav,0,48000,id10003
id10003--E_6MjfYr0sQ--00007_3.0_6.0,8.3200625,Voxceleb\wav\id10003\E_6MjfYr0sQ\00007.wav,48000,96000,id10003
id10004--lu_eVSfv3Tg--00004_0.0_3.0,11.2800625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00004.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00004_3.0_6.0,11.2800625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00004.wav,48000,96000,id10004
id10004--lu_eVSfv3Tg--00004_6.0_9.0,11.2800625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00004.wav,96000,144000,id10004
id10003--K5zRxtXc27s--00012_0.0_3.0,5.0800625,Voxceleb\wav\id10003\K5zRxtXc27s\00012.wav,0,48000,id10003
id10004--lu_eVSfv3Tg--00037_0.0_3.0,6.9200625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00037.wav,0,48000,id10004
id10004--lu_eVSfv3Tg--00037_3.0_6.0,6.9200625,Voxceleb\wav\id10004\lu_eVSfv3Tg\00037.wav,48000,96000,id10004
id10002--RLKKsYiCMvc--00006_0.0_3.0,6.2800625,Voxceleb\wav\id10002\RLKKsYiCMvc\00006.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00006_3.0_6.0,6.2800625,Voxceleb\wav\id10002\RLKKsYiCMvc\00006.wav,48000,96000,id10002
id10001--J9lHsKG98U8--00018_0.0_3.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,0,48000,id10001
id10001--J9lHsKG98U8--00018_3.0_6.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,48000,96000,id10001
id10001--J9lHsKG98U8--00018_6.0_9.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,96000,144000,id10001
id10001--J9lHsKG98U8--00018_9.0_12.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,144000,192000,id10001
id10001--J9lHsKG98U8--00018_12.0_15.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,192000,240000,id10001
id10001--J9lHsKG98U8--00018_15.0_18.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,240000,288000,id10001
id10001--J9lHsKG98U8--00018_18.0_21.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,288000,336000,id10001
id10001--J9lHsKG98U8--00018_21.0_24.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,336000,384000,id10001
id10001--J9lHsKG98U8--00018_24.0_27.0,29.7600625,Voxceleb\wav\id10001\J9lHsKG98U8\00018.wav,384000,432000,id10001
id10003--Tzn91xwBaWE--00001_0.0_3.0,4.2000625,Voxceleb\wav\id10003\Tzn91xwBaWE\00001.wav,0,48000,id10003
id10005--x-1gq_B3snI--00001_0.0_3.0,4.0000625,Voxceleb\wav\id10005\x-1gq_B3snI\00001.wav,0,48000,id10005
id10002--eNc4LrrvV80--00003_0.0_3.0,4.6000625,Voxceleb\wav\id10002\eNc4LrrvV80\00003.wav,0,48000,id10002
id10003--5ablueV_1tw--00011_0.0_3.0,5.0400625,Voxceleb\wav\id10003\5ablueV_1tw\00011.wav,0,48000,id10003
id10005--oJYptXzCASM--00001_0.0_3.0,8.3200625,Voxceleb\wav\id10005\oJYptXzCASM\00001.wav,0,48000,id10005
id10005--oJYptXzCASM--00001_3.0_6.0,8.3200625,Voxceleb\wav\id10005\oJYptXzCASM\00001.wav,48000,96000,id10005
id10002--RLKKsYiCMvc--00020_0.0_3.0,7.6800625,Voxceleb\wav\id10002\RLKKsYiCMvc\00020.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00020_3.0_6.0,7.6800625,Voxceleb\wav\id10002\RLKKsYiCMvc\00020.wav,48000,96000,id10002
id10001--Y8hIVOBuels--00002_0.0_3.0,11.1200625,Voxceleb\wav\id10001\Y8hIVOBuels\00002.wav,0,48000,id10001
id10001--Y8hIVOBuels--00002_3.0_6.0,11.1200625,Voxceleb\wav\id10001\Y8hIVOBuels\00002.wav,48000,96000,id10001
id10001--Y8hIVOBuels--00002_6.0_9.0,11.1200625,Voxceleb\wav\id10001\Y8hIVOBuels\00002.wav,96000,144000,id10001
id10005--RSguOg1U-NA--00003_0.0_3.0,4.4000625,Voxceleb\wav\id10005\RSguOg1U-NA\00003.wav,0,48000,id10005
id10005--ZZR6EqjbzwI--00003_0.0_3.0,16.0000625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00003.wav,0,48000,id10005
id10005--ZZR6EqjbzwI--00003_3.0_6.0,16.0000625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00003.wav,48000,96000,id10005
id10005--ZZR6EqjbzwI--00003_6.0_9.0,16.0000625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00003.wav,96000,144000,id10005
id10005--ZZR6EqjbzwI--00003_9.0_12.0,16.0000625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00003.wav,144000,192000,id10005
id10005--ZZR6EqjbzwI--00003_12.0_15.0,16.0000625,Voxceleb\wav\id10005\ZZR6EqjbzwI\00003.wav,192000,240000,id10005
id10004--bIZQaEVuATQ--00015_0.0_3.0,11.6800625,Voxceleb\wav\id10004\bIZQaEVuATQ\00015.wav,0,48000,id10004
id10004--bIZQaEVuATQ--00015_3.0_6.0,11.6800625,Voxceleb\wav\id10004\bIZQaEVuATQ\00015.wav,48000,96000,id10004
id10004--bIZQaEVuATQ--00015_6.0_9.0,11.6800625,Voxceleb\wav\id10004\bIZQaEVuATQ\00015.wav,96000,144000,id10004
id10001--7w0IBEWc9Qw--00005_0.0_3.0,4.8000625,Voxceleb\wav\id10001\7w0IBEWc9Qw\00005.wav,0,48000,id10001
id10005--Yks5By_Hv_Y--00001_0.0_3.0,4.3200625,Voxceleb\wav\id10005\Yks5By_Hv_Y\00001.wav,0,48000,id10005
id10002--xTV-jFAUKcw--00001_0.0_3.0,5.4400625,Voxceleb\wav\id10002\xTV-jFAUKcw\00001.wav,0,48000,id10002
id10003--yzIXg93UOIM--00021_0.0_3.0,5.8400625,Voxceleb\wav\id10003\yzIXg93UOIM\00021.wav,0,48000,id10003
id10002--QanuGhOhb9A--00006_0.0_3.0,6.6400625,Voxceleb\wav\id10002\QanuGhOhb9A\00006.wav,0,48000,id10002
id10002--QanuGhOhb9A--00006_3.0_6.0,6.6400625,Voxceleb\wav\id10002\QanuGhOhb9A\00006.wav,48000,96000,id10002
id10002--RLKKsYiCMvc--00022_0.0_3.0,8.6400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00022.wav,0,48000,id10002
id10002--RLKKsYiCMvc--00022_3.0_6.0,8.6400625,Voxceleb\wav\id10002\RLKKsYiCMvc\00022.wav,48000,96000,id10002
id10003--yzIXg93UOIM--00015_0.0_3.0,16.4400625,Voxceleb\wav\id10003\yzIXg93UOIM\00015.wav,0,48000,id10003
id10003--yzIXg93UOIM--00015_3.0_6.0,16.4400625,Voxceleb\wav\id10003\yzIXg93UOIM\00015.wav,48000,96000,id10003
